intervencionId|codigoSitio|NombreProyecto|ICD|DESCRIPCION|estadoSigo|Vendor|EstadoIM|subEstado|FechaEstadoIM|fechaRFISIM|fechaRFASIM|fechaRFTSIM|fechaOASIM|TT|status|schedstart|schedfinish|actstart|actfinish|check_icd
27060|A11-S396|ActivacionLTE850||/Intervencion A11-S396 Vinara Adec.RFM PO2021 |OA|Huawei|OA|OA Completado|2021-11-12 10:30:27|2021-11-10 12:59:53|2021-11-10 13:00:21|2021-11-10 16:42:00|2021-11-12 10:30:27|6587149|CLOSE|2021-10-27 08:00:00|2021-11-05 18:00:00|2021-10-27 08:29:00|2021-10-27 19:25:00|False
27064|A10-S099|ActivacionLTE850||/A10-S099 Miraflores - Moderniz 4T4R puro PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-10-22 16:30:20|2021-10-19 16:29:11|2021-10-19 16:30:01|2021-10-20 16:49:15|2021-10-22 16:30:20|6345931|CLOSE|2021-10-11 08:00:00|2021-10-24 20:00:00|2021-10-11 08:27:00|2021-10-20 19:43:00|False
27069|A11-S044|ActivacionLTE850||/Intervencion A11-S044 El Cortaderal 4T4R |OA|Huawei|OA|OA Completado|2021-11-03 08:48:19|2021-10-29 15:43:23|2021-10-29 15:44:13|2021-11-02 12:27:38|2021-11-03 08:48:19|6514697|CLOSE|2021-10-22 08:00:00|2021-10-29 18:00:00|2021-10-22 08:28:00|2021-10-29 21:23:00|False
27105|A03-S961|ActivacionLTE850||/A03-S961 CÓRDOBA ALTOS DEL CHATEAU - Batería de Li - Et 3 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-01 12:00:00|2021-09-01 12:00:00|2021-09-30 00:00:00|5693027|CLOSE|2021-08-24 08:00:00|2021-08-30 20:00:00|2021-08-24 10:34:00|2021-08-24 11:33:00|False
27120|A03-S345|ActivacionLTE850||/A03-S345 Cordoba Cofico - Bateria de Li - Et 4 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-02 12:00:00|2021-09-02 12:00:00|2021-09-30 00:00:00|5972499|CLOSE|2021-09-15 08:00:00|2021-09-21 20:00:00|2021-09-15 10:03:00|2021-09-15 17:42:00|False
27142|A03-S452|ActivacionLTE850||/A03-S452 EDISUR VALLE ESCONDIDO - Batería de Li - Et 3 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-02 12:00:00|2021-09-02 12:00:00|2021-09-30 00:00:00|5717900|CLOSE|2021-08-26 08:00:00|2021-09-01 20:00:00|2021-08-26 09:33:00|2021-08-26 12:03:00|False
27145|A03-S447|ActivacionLTE850||/Intervencion Baterias Litio A03-S447 Cba Circunvalacion Oeste |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-02 12:00:00|2021-09-02 12:00:00|2021-09-30 00:00:00|5801446|CLOSE|2021-09-01 11:00:00|2021-09-03 18:00:00|2021-09-01 11:15:00|2021-09-01 14:51:00|False
27169|A03-S884|ActivacionLTE850||/A03-S884 Cordoba Ruffener - Batería de Li - Et 3 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-03 12:00:00|2021-09-03 12:00:00|2021-09-30 00:00:00|5808086|CLOSE|2021-09-02 08:00:00|2021-09-10 20:00:00|2021-09-02 11:10:00|2021-09-02 16:57:00|False
27211|A03-S265|ActivacionLTE850||/A03-S265 / XCINAU_1 / Córdoba Inaudi / Modernización 4T4R / 4T4R Fase 1 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-02 12:00:00|2021-09-02 12:00:00|2021-09-30 00:00:00|5749517|CLOSE|2021-08-30 14:00:00|2021-08-30 18:00:00|2021-08-30 14:58:00|2021-08-30 17:57:00|False
27220|A03-S046|ActivacionLTE850||/A03-S046 Cordoba Villa Paez - Batería de Li - Et 4 |RFA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-01 12:00:00|2021-09-01 12:00:00|2021-09-30 00:00:00|5870492|CLOSE|2021-09-07 08:00:00|2021-09-13 20:00:00|2021-09-07 09:43:00|2021-09-07 15:01:00|False
27232|A03-S244|ActivacionLTE850||/A03-S244 Cordoba Yofre - Bateria de Li - Et 4 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-08 00:00:00|2021-09-09 12:00:00|2021-09-30 00:00:00|5955411|CLOSE|2021-09-14 08:00:00|2021-09-20 20:00:00|2021-09-14 09:40:00|2021-09-14 12:10:00|False
27273|A03-S140|ActivacionLTE850||/A03-S140 Cordoba San Carlos - Batería de Li - Et 4 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-01 12:00:00|2021-09-01 12:00:00|2021-09-30 00:00:00|5894562|CLOSE|2021-09-09 08:00:00|2021-09-17 20:00:00|2021-09-09 11:28:00|2021-09-09 15:58:00|False
27275|A03-S960|ActivacionLTE850||/A03-S960 Cordoba El Tala - Batería de Li - Et 3 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-02 12:00:00|2021-09-03 12:00:00|2021-09-30 00:00:00|5640856|CLOSE|2021-08-19 08:00:00|2021-08-25 20:00:00|2021-08-19 09:32:00|2021-08-19 14:01:00|False
27307|A10-S041|ActivacionLTE850||/Intervencion A10-S041 Catamarca Aeropuerto Modernizacion |OA|Huawei|OA|Finalizado|2021-09-24 00:00:00|2021-08-28 13:18:34|2021-08-28 13:19:44|2021-08-30 16:48:08|2021-09-24 00:00:00|5879467|CLOSE|2021-09-08 08:00:00|2021-09-10 18:00:00|2021-09-08 08:13:00|2021-09-09 15:43:00|False
27313|A03-S749|ActivacionLTE850||/A03-S749 Alta Gracia Tajamar - Overlay 2600 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-09 12:00:00|2021-09-10 12:00:00|2021-09-30 00:00:00|5734167|CLOSE|2021-08-27 08:00:00|2021-09-03 20:00:00|2021-08-27 08:03:00|2021-08-27 18:33:00|False
27329|A03-S308|ActivacionLTE850||/A03-S308 San Antonio De Arredondo - Bateria de Li - Et 4 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-02 12:00:00|2021-09-02 12:00:00|2021-09-30 00:00:00|5972429|CLOSE|2021-09-15 08:00:00|2021-09-21 20:00:00|2021-09-15 09:21:00|2021-09-15 16:24:00|False
27336|A03-S163|ActivacionLTE850||/A03-S163 VILLA CARLOS PAZ PLAYA DE ORO - Batería de Li - Et 3 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-02 12:00:00|2021-09-02 12:00:00|2021-09-30 00:00:00|5717956|CLOSE|2021-08-26 08:00:00|2021-09-01 20:00:00|2021-08-26 10:04:00|2021-08-26 15:33:00|False
27340|A03-S810|ActivacionLTE850||/A03-S810 Villa Ciudad De América Central - Batería de Li - Et 3 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-02 12:00:00|2021-09-02 12:00:00|2021-09-30 00:00:00|5640787|CLOSE|2021-08-19 08:00:00|2021-08-25 20:00:00|2021-08-24 10:03:00|2021-08-24 19:03:00|False
27346|A11-S052|ActivacionLTE850||/A11-S052 Guampacha - Adec.RFM PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-10-22 12:25:11|2021-10-20 16:27:51|2021-10-22 12:17:12|2021-10-22 12:23:45|2021-10-22 12:25:11|6480978|CLOSE|2021-10-20 08:00:00|2021-10-27 20:00:00|2021-10-20 12:04:00|2021-10-20 19:37:00|False
27349|A12-S038|ActivacionLTE850||/Intervencion A12-S038 Ramirez de Velazco Modernizacion 4t4r |OA|Huawei|OA|OA Completado|2021-11-12 10:30:37|2021-11-10 11:27:43|2021-11-10 11:29:25|2021-11-10 16:42:06|2021-11-12 10:30:37|6640935|CLOSE|2021-10-30 08:00:00|2021-11-05 18:00:00|2021-10-30 08:29:00|2021-11-01 16:54:00|False
27350|A12-S050|ActivacionLTE850||/A12-S050 El 49 (Ruta 9 Cob. Obli) |OA|Huawei|OA|OA Completado|2021-11-12 10:30:46|2021-11-10 16:04:08|2021-11-10 16:04:32|2021-11-10 16:42:12|2021-11-12 10:30:46|6681296|CLOSE|2021-11-01 15:30:00|2021-11-08 20:00:00|2021-11-01 16:06:00|2021-11-02 15:54:00|False
27351|A12-S055|ActivacionLTE850||/A12-S055 San Juan (Ruta 9 Cob. Obli) |OA|Huawei|OA|OA Completado|2021-11-12 10:30:55|2021-11-10 13:05:11|2021-11-10 13:05:38|2021-11-10 16:42:17|2021-11-12 10:30:55|6682441|CLOSE|2021-11-01 17:00:00|2021-11-08 20:00:00|2021-11-01 17:48:00|2021-11-02 15:57:00|False
27355|A11-S050|ActivacionLTE850||/A11-S050 Arraga |OA|Huawei|OA|OA Completado|2021-11-12 10:45:53|2021-11-02 17:18:34|2021-11-02 18:28:47|2021-11-12 10:37:43|2021-11-12 10:45:53|6616160|CLOSE|2021-10-28 10:00:00|2021-11-12 20:00:00|2021-10-28 10:59:00|2021-11-02 11:18:00|False
27364|A11-S055|ActivacionLTE850||/Refarming Mod A11-S055 Villa de Leales |OA|Huawei|OA|OA Completado|2021-09-09 10:48:16|2021-09-07 10:54:13|2021-09-07 15:16:00|2021-09-07 15:19:09|2021-09-09 10:48:16|5790430|CLOSE|2021-09-01 08:00:00|2021-09-10 17:00:00|2021-09-01 08:12:00|2021-09-06 19:58:00|False
27371|A03-S382|ActivacionLTE850||/A03-S382 SAN JOSE - Adec. RFM po2021 CC Extra |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-09-27 14:15:13|2021-09-27 14:17:59|2021-09-28 09:51:34|2021-09-30 00:00:00|5995587|CLOSE|2021-09-17 08:00:00|2021-09-18 20:00:00|2021-09-17 08:12:00|2021-10-18 09:31:00|False
27442|A09-S001|ActivacionLTE850||/Intervencion modernizacion A09-S001 Aimogasta |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-09-27 11:47:55|2021-09-27 11:48:28|2021-09-28 09:40:16|2021-09-30 00:00:00|5995595|CLOSE|2021-09-16 11:00:00|2021-09-24 18:00:00|2021-09-16 11:12:00|2021-09-17 18:51:00|False
27495|A02-S056|ActivacionLTE850||/A02-S056 Villa Nueva - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|Finalizado|2021-09-24 00:00:00|2021-09-22 15:13:32|2021-09-22 15:14:33|2021-09-24 10:01:23|2021-09-24 00:00:00|5894113|CLOSE|2021-09-09 08:00:00|2021-09-17 20:00:00|2021-09-09 14:40:00|2021-09-10 22:11:00|False
27509|A03-S016|ActivacionLTE850||/Batería de Li - Et 3 Adec. RFM po2021 CC Extra La Falda A03-S016 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-08-31 12:00:00|2021-09-08 12:00:00|2021-09-09 12:00:00|2021-09-30 00:00:00|5777374|CLOSE|2021-08-31 08:00:00|2021-09-03 18:00:00|2021-08-31 08:27:00|2021-09-06 15:13:00|False
27770|A04-S728|ActivacionLTE850||/A04-S728 Casilda 4 |OA|Huawei|OA|OA Completado|2021-08-24 17:14:41|2021-08-23 11:37:40|2021-08-23 11:38:57|2021-08-24 17:13:56|2021-08-24 17:14:41|5663618|CLOSE|2021-08-20 15:00:00|2021-08-20 18:00:00|2021-08-20 15:02:00|2021-08-20 18:02:00|False
28117|A10-S108|ActivacionLTE850||/A10-S108 Saujil - Moderniz 4T4R puro PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-11-02 13:36:39|2021-10-22 10:43:38|2021-10-22 21:17:18|2021-10-28 13:50:00|2021-11-02 13:36:39|6451949|CLOSE|2021-10-17 10:45:00|2021-10-31 20:00:00|2021-10-17 10:55:00|2021-10-29 21:44:00|False
28127|A21-S023|ActivacionLTE850||/Intervencion A21-S023 Vaqueros Batería de Li - Et 4 Intervencion A21-S023 Vaqueros Batería de Li - Et 4 |OA|Huawei|OA|OA Completado|2021-11-02 11:28:57|2021-09-28 11:04:04|2021-09-28 11:23:54|2021-09-29 09:43:24|2021-11-02 11:28:57|6304797|CLOSE|2021-10-06 08:00:00|2021-10-08 18:00:00|2021-10-06 08:28:00|2021-10-07 16:57:00|False
28242|A13-S040|ActivacionLTE850||/A13-S040	Reconquista Rotonda	4T4R + 2600 |OA|Nokia|OA|OA Completado|2021-11-10 08:33:53|2021-11-03 17:54:18|2021-11-03 17:55:11|2021-11-10 08:33:11|2021-11-10 08:33:53|6674002|CLOSE|2021-11-01 09:00:00|2021-11-01 20:00:00|2021-11-01 09:29:00|2021-11-03 19:59:00|False
28323|A17-S080|ActivacionLTE850||/A17-S080	La Escondida |OA|Nokia|OA|OA Completado|2021-11-03 13:24:05|2021-11-02 15:04:09|2021-11-02 15:04:09|2021-11-02 15:04:09|2021-11-03 13:24:05|6845927|COMP|2021-11-11 08:00:00|2021-11-11 20:00:00|2021-11-11 08:28:00|2021-11-11 14:34:00|False
28464|A18-S142|ActivacionLTE850||/A18-S142	Garupa Santa Clara	4T4R |OA|Nokia|OA|OA Completado|2021-11-10 08:35:54|2021-11-04 15:25:19|2021-11-04 15:26:22|2021-11-04 15:26:51|2021-11-10 08:35:54|6673797|CLOSE|2021-11-01 08:36:00|2021-11-05 20:00:00|2021-11-01 08:59:00|2021-11-04 16:27:00|False
