intervencionId|codigoSitio|NombreProyecto|ICD|DESCRIPCION|estadoSigo|Vendor|EstadoIM|subEstado|FechaEstadoIM|fechaRFISIM|fechaRFASIM|fechaRFTSIM|fechaOASIM|TT|status|schedstart|schedfinish|actstart|actfinish|check_icd
4655|A17-S053|HardwareReady||/A17-S053	Los Palmares	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-07-05 15:17:38|2021-06-24 18:54:51|2021-07-05 15:14:31|2021-07-05 15:16:22|2021-07-05 15:17:38|4919142|CLOSE|2021-06-24 08:00:00|2021-06-24 18:00:00|2021-06-23 10:40:00|2021-06-24 20:08:00|False
4705|A19-S007|HardwareReady||/A19-S007 Refarming |OA|Nokia|OA|OA Completado|2021-08-27 15:17:46|2021-08-26 14:35:50|2021-08-26 16:23:18|2021-08-27 07:50:09|2021-08-27 15:17:46|5726088|CLOSE|2021-08-26 09:09:00|2021-08-26 18:00:00|2021-08-26 09:33:00|2021-08-26 17:33:00|False
4707|A19-S015|HardwareReady||/A19-S015	Capiovi	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-07-06 10:20:18|2021-06-30 18:02:02|2021-07-02 12:07:30|2021-07-02 12:08:35|2021-07-06 10:20:18|5025724|CLOSE|2021-06-30 08:00:00|2021-06-30 18:00:00|2021-06-30 08:05:00|2021-06-30 19:05:00|False
4742|A18-S035|HardwareReady||/A18-S035	San Borjita	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-07-23 13:36:25|2021-07-14 15:08:31|2021-07-14 15:11:36|2021-07-15 09:12:43|2021-07-23 13:36:25|5207675|CLOSE|2021-07-14 08:00:00|2021-07-14 20:00:00|2021-07-14 08:06:00|2021-07-14 16:07:00|False
4824|A05-S014|HardwareReady||/A05-S014	Enrique Carbo	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-03-09 15:28:12|2021-03-04 16:13:58|2021-03-04 16:16:10|2021-03-04 16:16:58|2021-03-09 15:28:12|3336598|CLOSE|2021-03-04 08:00:00|2021-03-04 18:00:00|2021-03-04 08:04:00|2021-06-03 17:54:00|False
4998|A06-S109|HardwareReady||/A06-S109 - Miramar (mudanza) - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-05-31 10:10:25|2021-05-27 15:08:07|2021-05-27 15:09:14|2021-05-31 10:09:48|2021-05-31 10:10:25|4523777|CLOSE|2021-05-27 08:00:00|2021-06-02 20:00:00|2021-05-27 11:52:00|2021-06-03 20:56:00|False
5044|A14-S048|HardwareReady||/A14-S048	Colonia Libertad	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-03-10 16:47:39|2021-03-03 14:40:29|2021-03-03 14:41:43|2021-03-03 14:42:32|2021-03-10 16:47:39|3336301|CLOSE|2021-03-03 08:00:00|2021-03-03 18:00:00|2021-03-03 08:04:00|2021-06-03 17:54:00|False
5191|A18-S016|HardwareReady||/A18-S016	Hipólito Irigoyen	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-05-31 13:32:21|2021-05-27 17:08:04|2021-05-31 13:31:06|2021-05-31 13:31:36|2021-05-31 13:32:21|4519346|CLOSE|2021-05-26 08:32:00|2021-05-26 18:00:00|2021-05-26 08:52:00|2021-05-27 17:52:00|False
5196|A18-S077|HardwareReady||/A18-S077	Ruta 12 Embalse Yacyreta	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-02-17 16:09:41|2021-02-17 16:07:50|2021-02-17 16:08:30|2021-02-17 16:09:08|2021-02-17 16:09:41|2997249|CLOSE|2021-02-05 08:00:00|2021-02-05 18:00:00|2021-02-05 08:03:00|2021-02-19 13:16:00|False
5275|A19-S014|HardwareReady||/Activación LTE1900 / A19-S014 |OA|Nokia|OA|OA Completado|2021-07-19 08:31:44|2021-07-15 09:08:52|2021-07-15 15:37:00|2021-07-15 15:38:23|2021-07-19 08:31:44|5387446|CLOSE|2021-07-27 17:00:00|2021-07-27 20:00:00|2021-07-27 17:07:00|2021-07-27 19:36:00|False
5357|A07-S201|HardwareReady||/A07-S201	Empalme San Carlos	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-02-10 13:41:09|2021-02-03 20:31:31|2021-02-03 20:32:47|2021-02-03 20:33:24|2021-02-10 13:41:09|3007900|CLOSE|2021-02-03 08:26:00|2021-02-03 18:00:00|2021-02-03 08:33:00|2021-02-10 13:58:00|False
5471|A08-S069|HardwareReady||/A08-S069	Herrera	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-03-19 16:00:22|2021-03-11 18:07:28|2021-03-11 18:08:50|2021-03-11 18:09:42|2021-03-19 16:00:22|3434394|CLOSE|2021-03-11 08:00:00|2021-03-11 18:00:00|2021-03-11 08:06:00|2021-06-03 20:07:00|False
5815|A08-S033|HardwareReady||/A08-S033 - Pedernal |OA|Nokia|OA|OA Completado|2021-08-26 10:29:18|2021-08-24 14:13:04|2021-08-24 14:15:21|2021-08-24 17:17:35|2021-08-26 10:29:18|5698162|CLOSE|2021-08-24 09:30:00|2021-08-24 20:00:00|2021-08-24 09:33:00|2021-08-24 19:03:00|False
18921|A07-S312|HardwareReady||/A07-S312	ALEJANDRA 2	Bateria Litio Lote 4 |OA|Nokia|OA|OA Completado|2021-09-20 10:14:57|2021-09-09 16:35:48|2021-09-09 16:37:53|2021-09-09 16:41:34|2021-09-20 10:14:57|5963033|CLOSE|2021-09-14 08:23:00|2021-09-14 20:00:00|2021-09-14 08:43:00|2021-09-15 12:15:00|False
18943|A13-S014|HardwareReady||/A13-S014	Calchaqui	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-10-18 14:14:54|2021-10-06 17:21:20|2021-10-18 14:13:24|2021-10-18 14:14:11|2021-10-18 14:14:54|6304329|CLOSE|2021-10-06 08:00:00|2021-10-06 20:00:00|2021-10-06 08:28:00|2021-10-07 08:12:00|False
18945|A13-S052|HardwareReady||/A13-S052	Fortin Charrua	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-10-07 11:22:11|2021-10-07 11:16:44|2021-10-07 11:20:48|2021-10-07 11:21:32|2021-10-07 11:22:11|6285080|CLOSE|2021-10-05 08:00:00|2021-10-05 20:00:00|2021-10-04 12:16:00|2021-10-06 09:57:00|False
18947|A13-S070|HardwareReady||/A13-S070	Fortin Chilcas	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-10-06 15:19:32|2021-10-01 16:57:21|2021-10-01 16:58:47|2021-10-01 16:59:40|2021-10-06 15:19:32|6188639|CLOSE|2021-09-28 08:22:00|2021-09-28 20:00:00|2021-09-28 08:53:00|2021-09-30 18:59:00|False
19449|A03-S083|HardwareReady||/A03-S083 Los Cocos - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-07-19 19:33:50|2021-07-19 19:27:47|2021-07-19 19:32:25|2021-07-19 19:33:08|2021-07-19 19:33:50|5194818|CLOSE|2021-07-13 08:00:00|2021-07-19 20:00:00|2021-07-13 09:38:00|2021-07-14 17:37:00|False
19451|A09-S001|HardwareReady||/Intervencion modernizacion A09-S001 Aimogasta |OA|Huawei|OA|OA Completado|2021-09-27 10:29:38|2021-09-27 10:26:55|2021-09-27 10:28:43|2021-09-27 10:29:12|2021-09-27 10:29:38|5995595|CLOSE|2021-09-16 11:00:00|2021-09-24 18:00:00|2021-09-16 11:12:00|2021-09-17 18:51:00|False
19456|A21-S190|HardwareReady||/intervencion Adec.RFM PO2021 Cap Restringida A21-S190 |OA|Huawei|OA|OA Completado|2021-08-09 21:35:03|2021-08-09 21:32:16|2021-08-09 21:33:38|2021-08-09 21:34:23|2021-08-09 21:35:03|5485608|CLOSE|2021-08-05 08:00:00|2021-08-13 18:00:00|2021-08-05 08:29:00|2021-08-05 18:59:00|False
21851|A22-S028|HardwareReady||/A22-S028 |OA|Nokia|OA|OA Completado|2021-01-25 09:07:07|2021-01-20 12:06:55|2021-01-20 12:07:53|2021-01-20 12:08:34|2021-01-25 09:07:07|2642232|CLOSE|2021-01-12 07:00:00|2021-01-12 20:00:00|2021-01-19 13:23:00|2021-02-04 15:38:00|False
21854|A17-S060|HardwareReady||/A17-S060	Laguna Limpia	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-09-21 15:43:51|2021-09-16 16:55:06|2021-09-16 16:56:58|2021-09-21 15:42:24|2021-09-21 15:43:51|5978441|CLOSE|2021-09-16 08:00:00|2021-09-16 20:00:00|2021-09-16 08:12:00|2021-09-16 19:42:00|False
21855|A05-S018|HardwareReady||/A05-S018	Lazo	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-02-26 17:18:27|2021-02-23 15:35:53|2021-02-23 15:37:33|2021-02-26 17:17:40|2021-02-26 17:18:27|3245167|CLOSE|2021-02-23 08:00:00|2021-02-23 18:00:00|2021-02-23 08:13:00|2021-06-03 17:52:00|False
21857|A22-S046|HardwareReady||/A22-S046 POZO DEL MORTERO - REFARMING READY |OA|Nokia|OA|OA Completado|2021-01-26 17:37:35|2021-01-19 19:19:21|2021-01-26 16:41:24|2021-01-26 16:42:12|2021-01-26 17:37:35|2642676|CLOSE|2021-01-15 08:00:00|2021-01-15 20:00:00|2021-01-19 09:13:00|2021-06-03 19:20:00|False
21899|A22-S071|HardwareReady||/A22-S071 |OA|Nokia|OA|OA Completado|2021-02-02 10:33:03|2021-01-27 18:05:37|2021-01-27 18:06:30|2021-01-27 18:07:05|2021-02-02 10:33:03|2757516|CLOSE|2021-01-20 08:15:00|2021-01-20 20:00:00|2021-01-27 11:14:00|2021-06-03 19:32:00|False
21900|A18-S084|HardwareReady||/A18-S084 |OA|Nokia|OA|OA Completado|2021-01-28 14:49:11|2021-01-22 17:57:28|2021-01-22 17:58:53|2021-01-28 14:48:31|2021-01-28 14:49:11|2757598|CLOSE|2021-01-22 08:00:00|2021-01-22 20:00:00|2021-01-22 09:44:00|2021-06-03 19:32:00|False
21940|A14-S096|HardwareReady||/A14-S096	Mariano I. Loza Centro   ( FALTA ICD)	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-02-12 15:02:19|2021-02-10 11:07:12|2021-02-10 11:08:26|2021-02-10 11:09:03|2021-02-12 15:02:19|3087596|CLOSE|2021-02-09 08:30:00|2021-02-09 17:00:00|2021-02-09 08:43:00|2021-04-16 10:12:00|False
21964|A22-S043|HardwareReady||/A22-S043	Laguna Naick - Neck	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-02-12 13:20:22|2021-02-08 00:05:51|2021-02-08 00:07:02|2021-02-08 10:42:10|2021-02-12 13:20:22|3038077|CLOSE|2021-02-05 08:30:00|2021-02-05 17:00:00|2021-02-05 08:43:00|2021-06-03 19:42:00|False
21967|A07-S005|HardwareReady||/A07-S005	El Pingo	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-02-10 13:42:45|2021-02-04 12:05:18|2021-02-04 12:06:04|2021-02-04 12:06:36|2021-02-10 13:42:45|2999180|CLOSE|2021-02-03 08:00:00|2021-02-03 17:00:00|2021-02-02 12:23:00|2021-02-10 13:58:00|False
21968|A02-S055|HardwareReady||/XMORRI - INST BAT LITIO (A02-S055 Morrison) |OA|Huawei|OA|OA Completado|2021-02-10 11:01:04|2021-02-04 14:18:12|2021-02-04 14:21:04|2021-02-05 16:52:43|2021-02-10 11:01:04|2998307|CLOSE|2021-02-05 09:00:00|2021-02-06 20:00:00|2021-02-05 11:19:00|2021-02-05 18:03:00|False
21969|A22-S091|HardwareReady||/A22-S091	Laguna Naick - Neck Av. Del Labrador	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-02-12 17:28:03|2021-02-12 17:01:37|2021-02-12 17:03:13|2021-02-12 17:04:49|2021-02-12 17:28:03|3038232|CLOSE|2021-02-05 08:40:00|2021-02-05 18:00:00|2021-02-05 08:43:00|2021-02-24 11:11:00|False
21971|A07-S002|HardwareReady||/A07-S002	Pueblo Alcaraz	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-02-12 16:43:26|2021-02-09 16:46:36|2021-02-09 16:47:42|2021-02-09 16:48:26|2021-02-12 16:43:26|3076496|CLOSE|2021-02-09 08:00:00|2021-02-09 18:00:00|2021-02-09 08:03:00|2021-02-12 16:59:00|False
21975|A14-S018|HardwareReady||/A14-S018	Mariano I. Loza  ( FALTA ICD)	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-02-17 16:21:19|2021-02-12 14:17:07|2021-02-12 14:17:58|2021-02-12 14:18:29|2021-02-17 16:21:19|3087725|CLOSE|2021-02-11 08:00:00|2021-02-11 18:00:00|2021-02-11 08:03:00|2021-06-03 17:46:00|False
21990|A07-S224|HardwareReady||/A07-S224	Puerto Curtiembre	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-03-04 10:43:02|2021-02-26 17:43:21|2021-02-26 17:44:22|2021-02-26 17:45:19|2021-03-04 10:43:02|3302421|CLOSE|2021-02-26 08:56:00|2021-02-26 18:00:00|2021-02-26 09:03:00|2021-04-16 10:12:00|False
22394|A05-S005|HardwareReady||/A05-S005	Estancia La Esperanza	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-03-17 17:01:01|2021-03-12 17:16:58|2021-03-12 17:18:20|2021-03-12 17:19:02|2021-03-17 17:01:01|3466344|CLOSE|2021-03-10 09:45:00|2021-03-10 18:00:00|2021-03-10 10:01:00|2021-06-03 17:56:00|False
22419|A03-S047|HardwareReady||/Refarming A03-S047 Santa Rosa de Calamuchita |OA|Huawei|OA|OA Completado|2021-03-16 13:05:31|2021-03-16 13:02:58|2021-03-16 13:04:28|2021-03-16 13:05:00|2021-03-16 13:05:31|3453211|CLOSE|2021-03-09 11:30:00|2021-03-12 18:00:00|2021-03-09 11:56:00|2021-06-03 20:08:00|False
22427|A04-S034|HardwareReady||/A04-S034	Maggiolo	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-03-30 10:26:50|2021-03-25 10:17:53|2021-03-30 10:25:10|2021-03-30 10:26:11|2021-03-30 10:26:50|3662075|CLOSE|2021-03-23 08:00:00|2021-03-23 18:00:00|2021-03-23 08:11:00|2021-06-03 17:58:00|False
22428|A14-S024|HardwareReady||/A14-S024 |OA|Nokia|OA|OA Completado|2021-03-19 16:01:51|2021-03-16 14:50:19|2021-03-16 16:39:48|2021-03-16 16:43:19|2021-03-19 16:01:51|3542014|CLOSE|2021-03-16 08:30:00|2021-03-16 20:00:00|2021-03-16 10:57:00|2021-03-31 12:13:00|False
22471|A14-S021|HardwareReady||/A14-S021	El Pararrayo	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-03-28 18:40:28|2021-03-25 14:45:03|2021-03-25 14:46:09|2021-03-25 14:46:48|2021-03-28 18:40:28|3674201|CLOSE|2021-03-23 10:55:00|2021-03-23 18:00:00|2021-03-23 11:21:00|2021-06-03 20:24:00|False
22472|A04-S015|HardwareReady||/A04-S015	Diego De Alvear	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-03-31 18:39:50|2021-03-31 18:37:27|2021-03-31 18:38:10|2021-03-31 18:38:59|2021-03-31 18:39:50|3672589|CLOSE|2021-03-25 08:00:00|2021-03-25 18:00:00|2021-03-25 08:29:00|2021-06-03 17:59:00|False
22477|A18-S121|HardwareReady||/A18-S121 |OA|Nokia|OA|OA Completado|2021-04-05 19:03:15|2021-03-30 17:40:42|2021-03-30 17:41:48|2021-03-30 17:42:26|2021-04-05 19:03:15|3755079|CLOSE|2021-03-30 08:00:00|2021-03-30 20:00:00|2021-03-30 18:42:00|2021-06-03 20:26:00|False
23945|A37-A054|HardwareReady||/A37-A054 |OA|Huawei|OA|OA Completado|2021-02-01 14:39:20|2021-01-27 14:29:48|2021-01-27 14:36:55|2021-07-21 14:38:51|2021-02-01 14:39:20|2888509|CLOSE|2021-01-27 09:00:00|2021-01-29 18:30:00|2021-01-27 09:39:00|2021-01-28 10:04:00|False
23946|A38-B702|HardwareReady||/A38-B702 |OA|Huawei|OA|OA Completado|2021-01-27 14:45:19|2021-01-19 14:42:16|2021-01-19 14:44:14|2021-01-25 14:44:53|2021-01-27 14:45:19|2752251|CLOSE|2021-01-19 10:00:00|2021-01-20 18:00:00|2021-01-19 10:53:00|2021-01-19 18:13:00|False
24189|A09-S016|HardwareReady||/Refarming A09-S016 Tama |OA|Huawei|OA|OA Completado|2021-04-09 10:23:52|2021-04-05 17:23:21|2021-04-05 17:24:27|2021-04-09 10:23:15|2021-04-09 10:23:52|3821426|CLOSE|2021-04-05 10:00:00|2021-04-09 18:00:00|2021-04-05 11:42:00|2021-06-03 20:27:00|False
24190|A09-S011|HardwareReady||/Refarming A09-S011 Chañar |OA|Huawei|OA|OA Completado|2021-04-09 10:19:41|2021-04-07 14:59:20|2021-04-07 15:01:35|2021-04-09 10:19:10|2021-04-09 10:19:41|3830085|CLOSE|2021-04-06 07:00:00|2021-04-09 18:00:00|2021-04-06 11:13:00|2021-04-07 14:42:00|False
24191|A09-S053|HardwareReady||/Refarming A09-S053 Chamical Centro |OA|Huawei|OA|OA Completado|2021-04-07 14:51:44|2021-04-07 14:48:32|2021-04-07 14:50:38|2021-04-07 14:51:12|2021-04-07 14:51:44|3830213|CLOSE|2021-04-06 09:00:00|2021-04-09 19:00:00|2021-04-06 18:14:00|2021-06-03 20:27:00|False
24193|A13-S035|HardwareReady||/A13-S035	Estacion El Sombrerito	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-08 20:03:34|2021-04-07 14:36:41|2021-04-07 15:08:30|2021-04-07 15:09:49|2021-04-08 20:03:34|3838663|CLOSE|2021-04-07 08:00:00|2021-04-07 18:00:00|2021-04-07 08:13:00|2021-05-20 09:52:00|False
24194|A18-S045|HardwareReady||/A18-S045	Las Marias (Gdor. Virasoro)	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-19 11:15:31|2021-04-09 15:38:27|2021-04-09 15:40:38|2021-04-09 15:41:10|2021-04-19 11:15:31|3841285|CLOSE|2021-04-08 08:00:00|2021-04-08 18:00:00|2021-04-08 18:13:00|2021-04-08 18:42:00|False
24198|A09-S018|HardwareReady||/Instalacion Bat A09-S018 Patquia Rep |OA|Huawei|OA|OA Completado|2021-04-26 09:40:04|2021-04-07 15:06:18|2021-04-07 15:07:31|2021-04-09 10:21:07|2021-04-26 09:40:04|3852237|CLOSE|2021-04-07 10:00:00|2021-04-09 18:00:00|2021-04-07 10:42:00|2021-06-03 20:28:00|False
24199|A09-S054|HardwareReady||/Instalacion Bat A09-S054 Punta  de los Llanos |OA|Huawei|OA|OA Completado|2021-04-07 14:55:39|2021-04-07 14:52:51|2021-04-07 14:53:50|2021-04-07 14:54:30|2021-04-07 14:55:39|3852332|CLOSE|2021-04-07 10:00:00|2021-04-09 18:00:00|2021-04-07 10:43:00|2021-06-03 20:28:00|False
24227|A07-S031|HardwareReady||/A07-S031	Felicia	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-19 09:34:08|2021-04-19 09:32:32|2021-04-19 09:33:12|2021-04-19 09:33:36|2021-04-19 09:34:08|3871556|CLOSE|2021-04-09 08:00:00|2021-04-09 18:00:00|2021-04-19 10:12:00|2021-04-19 10:12:00|False
24227|A07-S031|HardwareReady||/A07-S031	Felicia	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-19 09:34:08|2021-04-19 09:32:32|2021-04-19 09:33:12|2021-04-19 09:33:36|2021-04-19 09:34:08|3917453|CLOSE|2021-04-12 08:00:00|2021-04-12 18:00:00|2021-04-12 08:12:00|2021-04-19 10:12:00|False
24234|A18-S021|HardwareReady||/A18-S021	Cerro Azul Rep	Refarmin |OA|Nokia|OA|OA Completado|2021-04-26 08:33:58|2021-04-16 18:27:29|2021-04-16 18:28:16|2021-04-16 18:28:45|2021-04-26 08:33:58|3947236|CLOSE|2021-04-15 08:00:00|2021-04-15 18:00:00|2021-04-15 09:12:00|2021-04-26 09:12:00|False
24248|A03-S361|HardwareReady||/Refarming A03-S361 San Clemente |OA|Huawei|OA|OA Completado|2021-04-20 10:00:55|2021-04-19 12:08:13|2021-04-19 12:09:13|2021-04-19 12:09:51|2021-04-20 10:00:55|3891475|CLOSE|2021-04-12 08:00:00|2021-04-16 18:00:00|2021-04-14 11:43:00|2021-06-03 20:31:00|False
24280|A07-S039|HardwareReady||/A07-S039	Videla	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-30 08:50:02|2021-04-20 15:41:42|2021-04-20 16:49:29|2021-04-20 16:50:10|2021-04-30 08:50:02|4004890|CLOSE|2021-04-20 08:00:00|2021-04-20 17:00:00|2021-04-20 08:13:00|2021-05-20 09:22:00|False
24281|A07-S135|HardwareReady||/A07-S135	La Pelada	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-25 16:39:03|2021-04-22 10:41:53|2021-04-22 13:04:41|2021-04-22 14:36:07|2021-04-25 16:39:03|4022750|CLOSE|2021-04-22 08:00:00|2021-04-22 18:00:00|2021-04-22 10:12:00|2021-05-20 09:22:00|False
24289|A02-S053|HardwareReady||/Instalacion Baterias A02-S053 Monte Buey |OA|Huawei|OA|OA Completado|2021-04-23 14:45:39|2021-04-19 14:37:29|2021-04-19 14:40:49|2021-04-19 14:45:10|2021-04-23 14:45:39|3891337|CLOSE|2021-04-12 08:00:00|2021-04-16 18:00:00|2021-04-19 10:12:00|2021-04-19 10:12:00|False
24290|A03-S036|HardwareReady||/XGEPAZ - INST BAT LITIO (A03-S036 General Paz) |OA|Huawei|OA|OA Completado|2021-04-26 11:30:13|2021-04-26 11:26:55|2021-04-26 11:28:07|2021-04-26 11:28:50|2021-04-26 11:30:13|3101887|CLOSE|2021-02-10 09:00:00|2021-02-11 20:00:00|2021-04-19 08:16:00|2021-04-19 08:16:00|False
24293|A09-S038|HardwareReady||/Adec.RFM PO2021 Cap Restringida Estacion Mazan A09-S038 |OA|Huawei|OA|OA Completado|2021-04-28 09:39:10|2021-04-26 11:34:58|2021-04-26 11:36:05|2021-04-26 11:36:45|2021-04-28 09:39:10|3989223|CLOSE|2021-04-19 08:00:00|2021-04-23 18:00:00|2021-04-20 10:42:00|2021-06-03 20:35:00|False
24296|A09-S036|HardwareReady||/Adec.RFM PO2021 Cap Restringida Anillaco A09-S036 |OA|Huawei|OA|OA Completado|2021-04-26 09:17:49|2021-04-21 10:14:56|2021-04-21 14:57:47|2021-04-21 14:58:15|2021-04-26 09:17:49|3989197|CLOSE|2021-04-19 08:00:00|2021-04-23 18:00:00|2021-04-20 11:13:00|2021-04-26 09:42:00|False
24315|A09-S080|HardwareReady||/Adec.RFM PO2021 Cap Restringida Talamuyuna A09-S080 |OA|Huawei|OA|OA Completado|2021-04-21 16:01:55|2021-04-21 15:59:39|2021-04-21 16:00:38|2021-04-21 16:01:10|2021-04-21 16:01:55|3988963|CLOSE|2021-04-19 08:00:00|2021-04-23 18:00:00|2021-04-19 21:12:00|2021-06-03 20:34:00|False
24325|A07-S133|HardwareReady||/A07-S133	El Solar	Refarming |OA|Nokia|OA|OA Completado|2021-04-30 12:21:46|2021-04-29 15:55:04|2021-04-29 15:55:46|2021-04-29 15:56:31|2021-04-30 12:21:46|4136683|CLOSE|2021-04-29 08:00:00|2021-04-29 18:00:00|2021-04-29 08:22:00|2021-04-30 12:56:00|False
24326|A08-S031|HardwareReady||/A08-S031	Caseros	Refarming |OA|Nokia|OA|OA Completado|2021-05-06 16:50:54|2021-04-29 16:30:56|2021-04-29 16:31:47|2021-04-30 16:30:52|2021-05-06 16:50:54|4136785|CLOSE|2021-04-29 08:00:00|2021-04-29 18:00:00|2021-04-29 08:22:00|2021-06-03 18:09:00|False
