intervencionId|codigoSitio|NombreProyecto|ICD|DESCRIPCION|estadoSigo|Vendor|EstadoIM|subEstado|FechaEstadoIM|fechaRFISIM|fechaRFASIM|fechaRFTSIM|fechaOASIM|TT|status|schedstart|schedfinish|actstart|actfinish|check_icd
24134|A03-S019|ActivacionLTE1900||/Intervencion A03-S019 Montecristo Refarming |OA|Huawei|OA|OA Completado|2021-09-27 10:27:18|2021-09-16 16:13:00|2021-09-16 16:39:01|2021-09-27 10:26:25|2021-09-27 10:27:18|5979752|CLOSE|2021-09-15 10:00:00|2021-09-17 18:00:00|2021-09-15 10:12:00|2021-09-16 18:39:00|False
24137|A17-S053|ActivacionLTE1900||/A17-S053	Los Palmares	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-07-05 15:17:50|2021-06-24 18:43:44|2021-07-05 15:15:15|2021-07-05 15:16:30|2021-07-05 15:17:50|4919142|CLOSE|2021-06-24 08:00:00|2021-06-24 18:00:00|2021-06-23 10:40:00|2021-06-24 20:08:00|False
24139|A18-S021|ActivacionLTE1900||/A18-S021	Cerro Azul Rep	Refarmin |OA|Nokia|OA|OA Completado|2021-04-26 08:33:33|2021-04-15 09:01:12|2021-04-16 18:26:26|2021-04-16 18:26:47|2021-04-26 08:33:33|3947236|CLOSE|2021-04-15 08:00:00|2021-04-15 18:00:00|2021-04-15 09:12:00|2021-04-26 09:12:00|False
24140|A18-S035|ActivacionLTE1900||/A18-S035	San Borjita	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-07-23 13:37:23|2021-07-14 15:07:51|2021-07-14 15:12:20|2021-07-15 09:13:09|2021-07-23 13:37:23|5207675|CLOSE|2021-07-14 08:00:00|2021-07-14 20:00:00|2021-07-14 08:06:00|2021-07-14 16:07:00|False
24141|A18-S039|ActivacionLTE1900||/A18-S039	Playadito	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-05-17 11:31:28|2021-05-13 15:38:03|2021-05-13 15:39:28|2021-05-13 15:40:18|2021-05-17 11:31:28|4330395|CLOSE|2021-05-12 08:00:00|2021-05-12 18:00:00|2021-05-12 08:22:00|2021-06-03 20:47:00|False
24142|A18-S045|ActivacionLTE1900||/A18-S045	Las Marias (Gdor. Virasoro)	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-19 11:15:59|2021-04-09 15:35:50|2021-04-09 15:38:37|2021-04-09 15:40:30|2021-04-19 11:15:59|3841285|CLOSE|2021-04-08 08:00:00|2021-04-08 18:00:00|2021-04-08 18:13:00|2021-04-08 18:42:00|False
24196|A13-S035|ActivacionLTE1900||/A13-S035	Estacion El Sombrerito	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-09 12:24:08|2021-04-07 14:44:39|2021-04-07 15:02:37|2021-04-07 15:03:10|2021-04-09 12:24:08|3838663|CLOSE|2021-04-07 08:00:00|2021-04-07 18:00:00|2021-04-07 08:13:00|2021-05-20 09:52:00|False
24219|A09-S011|ActivacionLTE1900||/Refarming A09-S011 Chañar |OA|Huawei|OA|OA Completado|2021-04-23 15:06:56|2021-04-19 15:05:03|2021-04-19 15:07:13|2021-04-19 15:07:34|2021-04-23 15:06:56|3830085|CLOSE|2021-04-06 07:00:00|2021-04-09 18:00:00|2021-04-06 11:13:00|2021-04-07 14:42:00|False
24222|A09-S054|ActivacionLTE1900||/Instalacion Bat A09-S054 Punta  de los Llanos |OA|Huawei|OA|OA Completado|2021-04-23 09:42:09|2021-04-20 10:17:17|2021-04-20 10:17:54|2021-04-20 16:48:28|2021-04-23 09:42:09|3852332|CLOSE|2021-04-07 10:00:00|2021-04-09 18:00:00|2021-04-07 10:43:00|2021-06-03 20:28:00|False
24226|A07-S031|ActivacionLTE1900||/A07-S031	Felicia	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-19 09:35:56|2021-04-19 09:34:18|2021-04-19 09:35:01|2021-04-19 09:35:24|2021-04-19 09:35:56|3871556|CLOSE|2021-04-09 08:00:00|2021-04-09 18:00:00|2021-04-19 10:12:00|2021-04-19 10:12:00|False
24226|A07-S031|ActivacionLTE1900||/A07-S031	Felicia	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-19 09:35:56|2021-04-19 09:34:18|2021-04-19 09:35:01|2021-04-19 09:35:24|2021-04-19 09:35:56|3917453|CLOSE|2021-04-12 08:00:00|2021-04-12 18:00:00|2021-04-12 08:12:00|2021-04-19 10:12:00|False
24228|A09-S018|ActivacionLTE1900||/Instalacion Bat A09-S018 Patquia Rep |OA|Huawei|OA|OA Completado|2021-04-23 09:43:32|2021-04-20 10:20:00|2021-04-20 10:29:21|2021-04-20 16:49:42|2021-04-23 09:43:32|3852237|CLOSE|2021-04-07 10:00:00|2021-04-09 18:00:00|2021-04-07 10:42:00|2021-06-03 20:28:00|False
24282|A07-S039|ActivacionLTE1900||/A07-S039	Videla	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-30 08:48:10|2021-04-20 15:39:17|2021-04-20 15:40:12|2021-04-20 15:40:40|2021-04-30 08:48:10|4004890|CLOSE|2021-04-20 08:00:00|2021-04-20 17:00:00|2021-04-20 08:13:00|2021-05-20 09:22:00|False
24283|A07-S135|ActivacionLTE1900||/A07-S135	La Pelada	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-04-25 16:39:39|2021-04-22 10:42:01|2021-04-23 13:06:26|2021-04-23 13:07:00|2021-04-25 16:39:39|4022750|CLOSE|2021-04-22 08:00:00|2021-04-22 18:00:00|2021-04-22 10:12:00|2021-05-20 09:22:00|False
24291|A03-S036|ActivacionLTE1900||/XGEPAZ - INST BAT LITIO (A03-S036 General Paz) |OA|Huawei|OA|OA Completado|2021-04-30 09:20:20|2021-04-26 11:30:26|2021-04-26 11:31:12|2021-04-30 09:19:19|2021-04-30 09:20:20|3101887|CLOSE|2021-02-10 09:00:00|2021-02-11 20:00:00|2021-04-19 08:16:00|2021-04-19 08:16:00|False
24328|A07-S133|ActivacionLTE1900||/A07-S133	El Solar	Refarming |OA|Nokia|OA|OA Completado|2021-04-30 12:22:09|2021-04-29 15:56:54|2021-04-29 15:57:33|2021-04-29 15:58:04|2021-04-30 12:22:09|4136683|CLOSE|2021-04-29 08:00:00|2021-04-29 18:00:00|2021-04-29 08:22:00|2021-04-30 12:56:00|False
24329|A08-S031|ActivacionLTE1900||/A08-S031	Caseros	Refarming |OA|Nokia|OA|OA Completado|2021-05-06 16:50:59|2021-04-29 16:33:26|2021-04-29 16:34:04|2021-04-30 17:00:09|2021-05-06 16:50:59|4136785|CLOSE|2021-04-29 08:00:00|2021-04-29 18:00:00|2021-04-29 08:22:00|2021-06-03 18:09:00|False
25284|A08-S051|ActivacionLTE1900||/A08-S051	Pronunciamiento	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-05-10 09:44:22|2021-05-04 18:23:44|2021-05-04 18:24:21|2021-05-04 18:24:59|2021-05-10 09:44:22|4189973|CLOSE|2021-05-04 08:00:00|2021-05-04 18:00:00|2021-05-04 08:22:00|2021-05-10 10:22:00|False
25297|A14-S023|ActivacionLTE1900||/A14-S023	Bompland	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-05-14 12:52:07|2021-05-06 17:02:03|2021-05-07 10:12:34|2021-05-07 10:13:54|2021-05-14 12:52:07|4254191|CLOSE|2021-05-06 08:00:00|2021-05-06 18:00:00|2021-05-06 08:22:00|2021-05-06 17:52:00|False
25298|A08-S001|ActivacionLTE1900||/A08-S001	Jubileo	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-05-10 09:43:17|2021-05-06 17:23:34|2021-05-06 17:26:20|2021-05-06 17:26:42|2021-05-10 09:43:17|4254331|CLOSE|2021-05-06 08:00:00|2021-05-06 18:00:00|2021-05-06 08:22:00|2021-05-10 10:22:00|False
25310|A17-S020|ActivacionLTE1900||/A17-S020	Paso de la Patria	Activacion LTE1900 |OA|Nokia|OA|OA Completado|2021-05-13 15:57:04|2021-05-12 16:59:48|2021-05-12 17:00:42|2021-05-12 17:01:04|2021-05-13 15:57:04|4314012|CLOSE|2021-05-10 08:15:00|2021-05-10 18:00:00|2021-05-10 08:22:00|2021-06-03 18:13:00|False
25329|A04-S133|ActivacionLTE1900||/A04-S133	Amenabar	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-05-27 17:01:22|2021-05-14 09:00:23|2021-05-14 09:01:02|2021-05-14 09:01:23|2021-05-27 17:01:22|4336005|CLOSE|2021-05-12 08:00:00|2021-05-12 18:00:00|2021-05-12 19:52:00|2021-05-12 19:52:00|False
25341|A18-S020|ActivacionLTE1900||/A18-S020	Panambi Km15	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-05-14 16:43:39|2021-05-14 14:31:46|2021-05-14 14:33:14|2021-05-14 16:42:36|2021-05-14 16:43:39|4331077|CLOSE|2021-05-12 08:00:00|2021-05-12 18:00:00|2021-05-12 08:22:00|2021-05-12 16:52:00|False
25344|A08-S036|ActivacionLTE1900||/A08-S036	Villa Clara	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-05-18 00:01:53|2021-05-13 15:31:58|2021-05-13 15:33:22|2021-05-13 15:33:52|2021-05-18 00:01:53|4345172|CLOSE|2021-05-13 08:00:00|2021-05-13 17:00:00|2021-05-13 08:22:00|2021-05-20 09:22:00|False
25361|A14-S022|ActivacionLTE1900||/A14-S022 |OA|Nokia|OA|OA Completado|2021-05-21 16:57:55|2021-05-18 17:57:49|2021-05-21 16:55:11|2021-05-21 16:56:01|2021-05-21 16:57:55|4421498|CLOSE|2021-05-18 10:43:00|2021-05-18 20:00:00|2021-05-18 10:52:00|2021-05-18 18:52:00|False
25362|A18-S081|ActivacionLTE1900||/A18-S081	Panambi Km8	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-05-26 15:57:40|2021-05-26 15:55:47|2021-05-26 15:56:20|2021-05-26 15:56:38|2021-05-26 15:57:40|4434593|CLOSE|2021-05-19 09:18:00|2021-05-19 18:00:00|2021-05-19 09:52:00|2021-05-19 17:22:00|False
25363|A18-S062|ActivacionLTE1900||/A18-S062	Corpus	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-05-27 17:10:26|2021-05-20 10:59:31|2021-05-27 17:09:35|2021-05-27 17:09:54|2021-05-27 17:10:26|4419872|CLOSE|2021-05-19 08:00:00|2021-05-19 18:00:00|2021-05-19 08:22:00|2021-05-27 17:52:00|False
25381|A18-S023|ActivacionLTE1900||/A18-S023	San Martín	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-05-28 16:37:47|2021-05-27 17:01:09|2021-05-27 17:01:59|2021-05-27 17:03:29|2021-05-28 16:37:47|4519199|CLOSE|2021-05-26 08:19:00|2021-05-26 20:00:00|2021-05-26 08:22:00|2021-05-26 22:22:00|False
25382|A06-S109|ActivacionLTE1900||/A06-S109 - Miramar (mudanza) - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-05-31 10:11:23|2021-05-27 15:09:32|2021-05-27 15:10:16|2021-05-31 10:10:51|2021-05-31 10:11:23|4523777|CLOSE|2021-05-27 08:00:00|2021-06-02 20:00:00|2021-05-27 11:52:00|2021-06-03 20:56:00|False
25386|A04-S188|ActivacionLTE1900||/INTEGRACION LTE1900 A04-S188 SARGENTO CABRAL |OA|Nokia|OA|OA Completado|2021-06-11 12:28:09|2021-05-31 10:48:28|2021-05-31 10:49:12|2021-05-31 10:49:32|2021-06-11 12:28:09|4538355|CLOSE|2021-05-27 18:30:00|2021-05-28 19:00:00|2021-05-27 18:52:00|2021-07-14 09:06:00|False
25387|A18-S016|ActivacionLTE1900||/A18-S016	Hipólito Irigoyen	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-06-03 11:56:21|2021-05-28 11:04:40|2021-05-28 11:05:11|2021-05-31 13:34:09|2021-06-03 11:56:21|4519346|CLOSE|2021-05-26 08:32:00|2021-05-26 18:00:00|2021-05-26 08:52:00|2021-05-27 17:52:00|False
25904|A01-S006|ActivacionLTE1900||/A01-S006 La Carlota - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-08-02 21:07:29|2021-08-02 21:05:51|2021-08-02 21:06:28|2021-08-02 21:06:53|2021-08-02 21:07:29|5365368|CLOSE|2021-07-26 11:00:00|2021-07-30 20:00:00|2021-07-27 10:07:00|2021-07-29 18:06:00|False
25909|A01-S032|ActivacionLTE1900||/intervencion Adec.RFM PO2021 Cap Restringida A01-S032 San Severo |OA|Huawei|OA|OA Completado|2021-08-10 22:33:21|2021-08-10 22:31:28|2021-08-10 22:32:13|2021-08-10 22:32:46|2021-08-10 22:33:21|5462908|CLOSE|2021-08-03 08:00:00|2021-08-13 18:00:00|2021-08-03 08:07:00|2021-08-03 18:37:00|False
25909|A01-S032|ActivacionLTE1900||/A01-S032 San Severo - Batería de Li - Et 3 |OA|Huawei|OA|OA Completado|2021-08-10 22:33:21|2021-08-10 22:31:28|2021-08-10 22:32:13|2021-08-10 22:32:46|2021-08-10 22:33:21|5480166|CLOSE|2021-08-04 08:00:00|2021-08-10 20:00:00|2021-08-04 11:08:00|2021-08-04 15:07:00|False
25912|A01-S050|ActivacionLTE1900||/A01-S050 Reduccion - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-07-16 17:20:42|2021-07-13 12:32:12|2021-07-13 12:33:36|2021-07-16 17:20:01|2021-07-16 17:20:42|5139988|CLOSE|2021-07-08 08:00:00|2021-07-14 20:00:00|2021-07-08 10:07:00|2021-07-08 18:36:00|False
25914|A01-S061|ActivacionLTE1900||/A01-S061 Olaeta - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-08-02 21:10:42|2021-08-02 21:08:33|2021-08-02 21:09:11|2021-08-02 21:09:48|2021-08-02 21:10:42|5385700|CLOSE|2021-07-27 14:00:00|2021-07-30 20:00:00|2021-07-27 19:06:00|2021-07-27 19:06:00|False
25916|A01-S068|ActivacionLTE1900||/A01-S068 Chucul - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-07-16 10:04:17|2021-07-13 11:35:27|2021-07-13 11:42:30|2021-07-16 10:02:44|2021-07-16 10:04:17|5077994|CLOSE|2021-07-05 08:00:00|2021-07-11 20:00:00|2021-07-05 12:07:00|2021-07-09 01:38:00|False
25918|A01-S073|ActivacionLTE1900||/A01-S073 Tosquita - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-07-06 11:22:46|2021-06-30 14:51:26|2021-06-30 14:52:14|2021-07-05 11:56:12|2021-07-06 11:22:46|5011146|CLOSE|2021-06-29 08:00:00|2021-07-05 20:00:00|2021-06-29 11:05:00|2021-07-09 01:12:00|False
25929|A02-S028|ActivacionLTE1900||/Intervencion A02-S028 San Marcos Batería de Li - Et 4 |OA|Huawei|OA|OA Completado|2021-11-03 16:24:28|2021-10-07 10:17:08|2021-10-07 10:17:52|2021-10-07 16:06:02|2021-11-03 16:24:28|6291054|CLOSE|2021-10-05 08:00:00|2021-10-08 18:00:00|2021-10-05 12:21:00|2021-10-05 14:53:00|False
25943|A03-S008|ActivacionLTE1900||/A03-S008 Serrezuela - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-10-05 10:05:29|2021-09-09 15:39:58|2021-09-09 16:23:06|2021-10-05 10:04:35|2021-10-05 10:05:29|5894383|CLOSE|2021-09-09 08:00:00|2021-09-17 20:00:00|2021-09-09 11:55:00|2021-09-09 19:31:00|False
25945|A03-S012|ActivacionLTE1900||/A03-S012 Salsacate Rep. - Batería de Li - Et 4 |OA|Huawei|OA|OA Completado|2021-11-04 10:45:45|2021-10-15 14:26:02|2021-10-15 14:28:47|2021-11-03 15:11:31|2021-11-04 10:45:45|6468406|CLOSE|2021-10-19 08:00:00|2021-10-26 20:00:00|2021-10-19 09:43:00|2021-10-19 14:22:00|False
25949|A03-S068|ActivacionLTE1900||/A03-S068 Rio Tercero - Adec.RFM PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-10-07 09:32:05|2021-10-07 09:29:55|2021-10-07 09:30:39|2021-10-07 09:31:29|2021-10-07 09:32:05|6182185|CLOSE|2021-09-28 08:00:00|2021-10-04 20:00:00|2021-10-01 09:20:00|2021-10-01 19:56:00|False
25951|A03-S121|ActivacionLTE1900||/intervencion Adec.RFM PO2021 Cap Restringida A03-S121 San Carlos Minas |OA|Huawei|OA|OA Completado|2021-08-17 10:40:56|2021-08-17 10:39:02|2021-08-17 10:39:46|2021-08-17 10:40:16|2021-08-17 10:40:56|5554188|CLOSE|2021-08-11 08:00:00|2021-08-13 18:00:00|2021-08-11 08:02:00|2021-08-11 18:01:00|False
25956|A03-S223|ActivacionLTE1900||/Intervencion Refarming A03-S223 Bosque Alegre |OA|Huawei|OA|OA Completado|2021-08-13 17:09:35|2021-08-13 16:53:46|2021-08-13 17:08:22|2021-08-13 17:08:52|2021-08-13 17:09:35|5504831|CLOSE|2021-08-09 08:00:00|2021-08-13 18:00:00|2021-08-09 11:10:00|2021-08-09 18:07:00|False
25959|A03-S273|ActivacionLTE1900||/A03-S273 Santiago Temple - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-08-31 14:36:19|2021-08-31 14:34:25|2021-08-31 14:35:05|2021-08-31 14:35:37|2021-08-31 14:36:19|5619239|CLOSE|2021-08-17 08:00:00|2021-08-27 20:00:00|2021-08-19 10:02:00|2021-08-20 16:31:00|False
25964|A03-S301|ActivacionLTE1900||/Intervencion Las Arrias A03-S301 Batería de Li - Et 4 |OA|Huawei|OA|OA Completado|2021-11-04 10:45:46|2021-10-07 15:57:28|2021-10-07 15:59:03|2021-11-03 15:11:32|2021-11-04 10:45:46|6321031|CLOSE|2021-10-07 08:00:00|2021-10-08 18:00:00|2021-10-07 08:27:00|2021-10-07 14:27:00|False
